Country,Year,fertility,life,population,child_mortality,gdp,region
Tanzania,1996,5.83,49.2,30783155,151.1,1392,Sub-Saharan Africa
Tanzania,1997,5.78,49.2,31592450,147.0,1405,Sub-Saharan Africa
Tanzania,1998,5.74,49.4,32388671,141.8,1421,Sub-Saharan Africa
Tanzania,1999,5.71,49.6,33197305,135.6,1454,Sub-Saharan Africa
Tanzania,2000,5.69,50.0,34038161,128.4,1488,Sub-Saharan Africa
Tanzania,2001,5.68,50.5,34917073,120.5,1538,Sub-Saharan Africa
Tanzania,2002,5.67,51.2,35832494,112.6,1607,Sub-Saharan Africa
Tanzania,2003,5.66,52.0,36788281,104.8,1673,Sub-Saharan Africa
Tanzania,2004,5.65,52.9,37786946,97.5,1756,Sub-Saharan Africa
Tanzania,2005,5.64,53.9,38831024,90.6,1848,Sub-Saharan Africa
Tanzania,2006,5.62,54.9,39923609,84.2,1880,Sub-Saharan Africa
Tanzania,2007,5.59,56.0,41068185,78.1,1980,Sub-Saharan Africa
Tanzania,2008,5.54,57.1,42267667,72.4,2030,Sub-Saharan Africa
Tanzania,2009,5.49,58.2,43524738,67.3,2076,Sub-Saharan Africa
Tanzania,2010,5.43,59.2,44841226,62.3,2143,Sub-Saharan Africa
Tanzania,2011,5.36,60.1,46218486,58.2,2243,Sub-Saharan Africa
Tanzania,2012,5.29,60.9,47656367,55.0,2288,Sub-Saharan Africa
Tanzania,2013,5.21,61.5,49153002,52.6,2382,Sub-Saharan Africa
Thailand,1964,6.15,57.1,30839333,128.0,1725,East Asia & Pacific
Thailand,1965,6.13,57.5,31792743,123.3,1804,East Asia & Pacific
Thailand,1966,6.08,57.9,32771644,118.6,1945,East Asia & Pacific
Thailand,1967,6.01,58.3,33774026,113.9,2044,East Asia & Pacific
Thailand,1968,5.90,58.7,34799247,109.2,2145,East Asia & Pacific
Thailand,1969,5.76,59.1,35846930,104.5,2246,East Asia & Pacific
Thailand,1970,5.60,59.5,36915397,99.7,2323,East Asia & Pacific
Thailand,1971,5.40,60.0,38004462,94.9,2365,East Asia & Pacific
Thailand,1972,5.18,60.5,39109571,90.2,2398,East Asia & Pacific
Thailand,1973,4.95,60.9,40219377,85.7,2570,East Asia & Pacific
Thailand,1974,4.72,61.4,41319380,81.4,2621,East Asia & Pacific
Thailand,1975,4.49,61.9,42398941,77.4,2688,East Asia & Pacific
Thailand,1976,4.26,62.3,43453204,73.7,2870,East Asia & Pacific
Thailand,1977,4.03,62.7,44483729,70.1,3088,East Asia & Pacific
Thailand,1978,3.81,63.2,45494423,66.8,3325,East Asia & Pacific
Thailand,1979,3.59,63.7,46492281,63.8,3427,East Asia & Pacific
Thailand,1980,3.39,64.2,47482643,60.9,3508,East Asia & Pacific
Thailand,1981,3.20,64.8,48460289,58.2,3645,East Asia & Pacific
Thailand,1982,3.02,65.4,49422519,55.6,3770,East Asia & Pacific
Thailand,1983,2.86,66.2,50379788,53.1,3912,East Asia & Pacific
Thailand,1984,2.71,67.0,51346204,50.7,4068,East Asia & Pacific
Thailand,1985,2.57,67.9,52328663,48.3,4191,East Asia & Pacific
Thailand,1986,2.45,68.6,53339762,46.0,4356,East Asia & Pacific
Thailand,1987,2.35,69.3,54368583,43.7,4701,East Asia & Pacific
Thailand,1988,2.26,69.8,55370526,41.5,5250,East Asia & Pacific
Thailand,1989,2.18,70.2,56284973,39.2,5808,East Asia & Pacific
Thailand,1990,2.11,70.4,57072058,37.0,6369,East Asia & Pacific
Thailand,1991,2.06,70.5,57711519,35.0,6841,East Asia & Pacific
Thailand,1992,2.00,70.5,58225969,33.1,7333,East Asia & Pacific
Thailand,1993,1.96,70.5,58671177,31.3,7882,East Asia & Pacific
Thailand,1994,1.91,70.5,59126690,29.7,8529,East Asia & Pacific
Thailand,1995,1.87,70.5,59650157,28.3,9239,East Asia & Pacific
Thailand,1996,1.82,70.6,60258113,27.0,9689,East Asia & Pacific
Thailand,1997,1.78,70.6,60933752,25.8,9454,East Asia & Pacific
Thailand,1998,1.75,70.7,61660383,24.6,8363,East Asia & Pacific
Thailand,1999,1.71,70.8,62408639,23.5,8633,East Asia & Pacific
Thailand,2000,1.68,70.9,63155029,22.5,8939,East Asia & Pacific
Thailand,2001,1.64,71.1,63898879,21.5,9028,East Asia & Pacific
Thailand,2002,1.62,71.4,64642931,20.5,9399,East Asia & Pacific
Thailand,2003,1.59,71.7,65370277,19.6,9962,East Asia & Pacific
Thailand,2004,1.56,72.0,66060383,18.7,10497,East Asia & Pacific
Thailand,2005,1.54,72.4,66698483,17.8,10901,East Asia & Pacific
Thailand,2006,1.52,72.7,67276383,17.0,11400,East Asia & Pacific
Thailand,2007,1.50,73.1,67796451,16.3,11940,East Asia & Pacific
Thailand,2008,1.48,73.4,68267982,15.6,12216,East Asia & Pacific
Thailand,2009,1.46,73.6,68706122,15.0,11915,East Asia & Pacific
Thailand,2010,1.44,73.9,69122234,14.5,12822,East Asia & Pacific
Thailand,2011,1.43,74.0,69518555,14.0,12798,East Asia & Pacific
Thailand,2012,1.41,74.2,69892142,13.5,13586,East Asia & Pacific
Thailand,2013,1.40,74.4,70243267,13.1,13932,East Asia & Pacific
Timor-Leste,1964,6.35,35.7,537278,319.0,701,East Asia & Pacific
Timor-Leste,1965,6.31,36.3,547681,310.1,701,East Asia & Pacific
Timor-Leste,1966,6.27,36.9,558110,301.2,702,East Asia & Pacific
Timor-Leste,1967,6.21,37.6,568440,291.5,703,East Asia & Pacific
Timor-Leste,1968,6.13,38.3,579184,282.2,704,East Asia & Pacific
Timor-Leste,1969,6.04,39.0,591068,273.5,705,East Asia & Pacific
Timor-Leste,1970,5.92,39.5,604382,267.0,706,East Asia & Pacific
Timor-Leste,1971,5.75,39.6,620126,264.5,707,East Asia & Pacific
Timor-Leste,1972,5.54,39.1,637590,267.7,707,East Asia & Pacific
Timor-Leste,1973,5.30,38.1,653351,275.7,708,East Asia & Pacific
Timor-Leste,1974,5.04,36.6,662785,275.3,725,East Asia & Pacific
Timor-Leste,1975,4.79,35.1,662962,274.9,742,East Asia & Pacific
Timor-Leste,1976,4.61,33.7,652072,274.4,759,East Asia & Pacific
Timor-Leste,1977,4.51,32.8,632134,274.0,776,East Asia & Pacific
Timor-Leste,1978,4.51,32.6,608743,273.6,794,East Asia & Pacific
Timor-Leste,1979,4.61,33.2,589744,273.1,813,East Asia & Pacific
Timor-Leste,1980,4.77,34.4,580707,330.9,832,East Asia & Pacific
Timor-Leste,1981,4.96,36.2,583764,312.3,851,East Asia & Pacific
Timor-Leste,1982,5.13,38.2,597067,291.5,871,East Asia & Pacific
Timor-Leste,1983,5.26,40.1,617347,271.4,891,East Asia & Pacific
Timor-Leste,1984,5.32,41.9,639513,253.3,912,East Asia & Pacific
Timor-Leste,1985,5.34,43.5,659846,238.3,933,East Asia & Pacific
Timor-Leste,1986,5.31,44.7,677073,210.0,955,East Asia & Pacific
Timor-Leste,1987,5.27,45.8,692306,201.0,977,East Asia & Pacific
Timor-Leste,1988,5.26,46.7,706986,192.1,999,East Asia & Pacific
Timor-Leste,1989,5.27,47.6,723453,183.8,1022,East Asia & Pacific
Timor-Leste,1990,5.34,48.4,743145,175.7,1046,East Asia & Pacific
Timor-Leste,1991,5.47,49.3,767267,168.2,1121,East Asia & Pacific
Timor-Leste,1992,5.65,50.2,794561,161.0,1195,East Asia & Pacific
Timor-Leste,1993,5.87,51.3,821141,153.9,1273,East Asia & Pacific
Timor-Leste,1994,6.13,52.4,841687,147.0,1365,East Asia & Pacific
Timor-Leste,1995,6.38,53.7,852817,140.4,1477,East Asia & Pacific
Timor-Leste,1996,6.63,54.9,852280,134.0,1644,East Asia & Pacific
Timor-Leste,1997,6.83,56.2,842341,127.8,1741,East Asia & Pacific
Timor-Leste,1998,6.99,57.4,829617,121.9,1738,East Asia & Pacific
Timor-Leste,1999,7.08,58.5,823386,116.0,1132,East Asia & Pacific
Timor-Leste,2000,7.11,59.5,830089,110.2,1322,East Asia & Pacific
Timor-Leste,2001,7.09,60.3,852522,104.6,1507,East Asia & Pacific
Timor-Leste,2002,7.04,61.1,888099,99.1,1363,East Asia & Pacific
Timor-Leste,2003,6.97,61.8,931324,93.7,1283,East Asia & Pacific
Timor-Leste,2004,6.88,62.5,974024,88.4,1244,East Asia & Pacific
Timor-Leste,2005,6.79,63.1,1010367,83.3,1301,East Asia & Pacific
Timor-Leste,2006,6.70,63.7,1038572,78.5,1206,East Asia & Pacific
Timor-Leste,2007,6.59,64.3,1060770,74.1,1323,East Asia & Pacific
Timor-Leste,2008,6.48,64.8,1079749,70.2,1486,East Asia & Pacific
Timor-Leste,2009,6.36,65.4,1099887,66.7,1652,East Asia & Pacific
Timor-Leste,2010,6.24,66.0,1124355,63.8,1777,East Asia & Pacific
Timor-Leste,2011,6.11,66.5,1153834,61.1,1940,East Asia & Pacific
Timor-Leste,2012,5.98,67.0,1187194,58.7,2040,East Asia & Pacific
Timor-Leste,2013,5.86,67.5,1223665,56.5,2093,East Asia & Pacific
Togo,1964,6.73,42.8,1654451,254.6,1483,Sub-Saharan Africa
Togo,1965,6.79,43.5,1699541,249.8,1640,Sub-Saharan Africa
Togo,1966,6.85,44.1,1763332,244.9,1742,Sub-Saharan Africa
Togo,1967,6.91,44.7,1843004,239.9,1788,Sub-Saharan Africa
Togo,1968,6.97,45.3,1931480,234.9,1827,Sub-Saharan Africa
Togo,1969,7.03,46.0,2018669,229.8,1969,Sub-Saharan Africa
Togo,1970,7.08,46.6,2097273,224.7,1878,Sub-Saharan Africa
Togo,1971,7.14,47.2,2165335,219.8,1962,Sub-Saharan Africa
Togo,1972,7.18,47.8,2225052,214.7,1980,Sub-Saharan Africa
Togo,1973,7.22,48.4,2278418,209.7,1854,Sub-Saharan Africa
Togo,1974,7.25,49.0,2328971,204.9,1885,Sub-Saharan Africa
Togo,1975,7.28,49.5,2379649,200.2,1828,Sub-Saharan Africa
Togo,1976,7.29,50.1,2430120,195.4,1774,Sub-Saharan Africa
Togo,1977,7.28,50.7,2480291,190.7,1825,Sub-Saharan Africa
Togo,1978,7.27,51.2,2533721,186.3,1960,Sub-Saharan Africa
Togo,1979,7.24,51.8,2594914,181.8,2026,Sub-Saharan Africa
Togo,1980,7.21,52.3,2666921,177.5,1882,Sub-Saharan Africa
Togo,1981,7.16,52.9,2751151,173.4,1710,Sub-Saharan Africa
Togo,1982,7.10,53.4,2846305,169.5,1587,Sub-Saharan Africa
Togo,1983,7.03,53.8,2949279,165.7,1447,Sub-Saharan Africa
Togo,1984,6.96,54.3,3055479,162.3,1436,Sub-Saharan Africa
Togo,1985,6.87,54.7,3161327,159.0,1449,Sub-Saharan Africa
Togo,1986,6.78,55.0,3266857,156.1,1440,Sub-Saharan Africa
Togo,1987,6.68,55.3,3372562,153.3,1406,Sub-Saharan Africa
Togo,1988,6.57,55.6,3475964,150.8,1415,Sub-Saharan Africa
Togo,1989,6.45,55.8,3574135,148.5,1414,Sub-Saharan Africa
Togo,1990,6.33,55.9,3665509,146.2,1350,Sub-Saharan Africa
Togo,1991,6.21,55.9,3747750,144.1,1306,Sub-Saharan Africa
Togo,1992,6.08,55.7,3822591,142.1,1223,Sub-Saharan Africa
Togo,1993,5.96,55.5,3897510,140.0,1014,Sub-Saharan Africa
Togo,1994,5.84,55.1,3982804,137.7,1138,Sub-Saharan Africa
Togo,1995,5.73,54.8,4085492,135.4,1198,Sub-Saharan Africa
Togo,1996,5.62,54.4,4208738,132.7,1272,Sub-Saharan Africa
Togo,1997,5.52,54.0,4349349,129.9,1418,Sub-Saharan Africa
Togo,1998,5.44,53.8,4500173,127.0,1351,Sub-Saharan Africa
Togo,1999,5.36,53.6,4650754,123.9,1349,Sub-Saharan Africa
Togo,2000,5.29,53.6,4793504,120.8,1305,Sub-Saharan Africa
Togo,2001,5.22,53.6,4926142,117.6,1251,Sub-Saharan Africa
Togo,2002,5.17,53.7,5050919,114.4,1207,Sub-Saharan Africa
Togo,2003,5.11,53.9,5170252,111.2,1235,Sub-Saharan Africa
Togo,2004,5.06,54.0,5288273,108.1,1228,Sub-Saharan Africa
Togo,2005,5.01,54.2,5408044,105.1,1211,Sub-Saharan Africa
Togo,2006,4.96,54.4,5529908,102.1,1228,Sub-Saharan Africa
Togo,2007,4.92,54.6,5652811,99.2,1224,Sub-Saharan Africa
Togo,2008,4.88,54.9,5776837,96.4,1219,Sub-Saharan Africa
Togo,2009,4.84,55.2,5901859,93.6,1230,Sub-Saharan Africa
Togo,2010,4.79,55.5,6027798,90.9,1246,Sub-Saharan Africa
Togo,2011,4.75,55.9,6154813,88.3,1273,Sub-Saharan Africa
Togo,2012,4.70,56.2,6283092,85.8,1314,Sub-Saharan Africa
Togo,2013,4.64,56.5,6412560,83.3,1346,Sub-Saharan Africa
Tokelau,2006,,69.0,1170,,,East Asia & Pacific
Tonga,1964,7.12,62.8,71758,76.5,1610,East Asia & Pacific
Tonga,1965,6.97,63.2,74364,71.5,1627,East Asia & Pacific
Tonga,1966,6.80,63.5,76787,66.7,1645,East Asia & Pacific
Tonga,1967,6.59,63.9,79049,62.2,1663,East Asia & Pacific
Tonga,1968,6.37,64.2,81096,57.8,1681,East Asia & Pacific
Tonga,1969,6.15,64.5,82879,53.8,1699,East Asia & Pacific
Tonga,1970,5.94,64.9,84369,50.2,1718,East Asia & Pacific
Tonga,1971,5.76,65.2,85518,46.9,1736,East Asia & Pacific
Tonga,1972,5.62,65.5,86347,44.0,1755,East Asia & Pacific
Tonga,1973,5.51,65.8,86982,41.5,1774,East Asia & Pacific
Tonga,1974,5.45,66.0,87606,39.3,1849,East Asia & Pacific
Tonga,1975,5.43,66.3,88343,37.2,1909,East Asia & Pacific
Tonga,1976,5.44,66.5,89252,35.3,1920,East Asia & Pacific
Tonga,1977,5.47,66.8,90290,33.6,1992,East Asia & Pacific
Tonga,1978,5.51,67.0,91354,32.1,2002,East Asia & Pacific
Tonga,1979,5.54,67.2,92292,30.7,2016,East Asia & Pacific
Tonga,1980,5.55,67.5,92999,29.4,2324,East Asia & Pacific
Tonga,1981,5.53,67.7,93443,28.3,2655,East Asia & Pacific
Tonga,1982,5.48,68.0,93673,27.4,3072,East Asia & Pacific
Tonga,1983,5.39,68.2,93766,26.6,3288,East Asia & Pacific
Tonga,1984,5.27,68.5,93829,26.0,3379,East Asia & Pacific
Tonga,1985,5.13,68.7,93944,25.4,3621,East Asia & Pacific
Tonga,1986,4.99,68.9,94139,24.8,3698,East Asia & Pacific
Tonga,1987,4.86,69.1,94392,24.1,3793,East Asia & Pacific
Tonga,1988,4.76,69.3,94674,23.4,3695,East Asia & Pacific
Tonga,1989,4.69,69.5,94938,22.7,3678,East Asia & Pacific
Tonga,1990,4.64,69.6,95150,21.9,3572,East Asia & Pacific
Tonga,1991,4.61,69.7,95305,21.1,3795,East Asia & Pacific
Tonga,1992,4.58,69.8,95426,20.4,3800,East Asia & Pacific
Tonga,1993,4.55,69.9,95541,19.8,3937,East Asia & Pacific
Tonga,1994,4.50,70.1,95691,19.3,4125,East Asia & Pacific
Tonga,1995,4.45,70.2,95907,18.9,4269,East Asia & Pacific
Tonga,1996,4.39,70.3,96196,18.6,4256,East Asia & Pacific
Tonga,1997,4.34,70.4,96551,18.4,4235,East Asia & Pacific
Tonga,1998,4.30,70.5,96966,18.1,4331,East Asia & Pacific
Tonga,1999,4.27,70.7,97431,17.9,4478,East Asia & Pacific
Tonga,2000,4.25,70.8,97935,17.6,4605,East Asia & Pacific
Tonga,2001,4.24,70.9,98476,17.3,4745,East Asia & Pacific
Tonga,2002,4.22,71.1,99053,17.0,4878,East Asia & Pacific
Tonga,2003,4.20,71.2,99659,16.8,4953,East Asia & Pacific
Tonga,2004,4.18,71.4,100286,16.7,4959,East Asia & Pacific
Tonga,2005,4.14,71.5,100926,16.7,5006,East Asia & Pacific
Tonga,2006,4.10,71.6,101584,16.7,4920,East Asia & Pacific
Tonga,2007,4.06,71.8,102254,16.8,4664,East Asia & Pacific
Tonga,2008,4.01,71.9,102910,17.0,4748,East Asia & Pacific
Tonga,2009,3.96,72.1,103519,17.2,4772,East Asia & Pacific
Tonga,2010,3.91,72.2,104058,17.4,4945,East Asia & Pacific
Tonga,2011,3.86,72.4,104509,17.5,5023,East Asia & Pacific
Tonga,2012,3.82,72.5,104891,17.5,5032,East Asia & Pacific
Tonga,2013,3.77,72.7,105265,17.3,4879,East Asia & Pacific
Trinidad and Tobago,1964,4.66,64.4,883421,59.7,9362,America
Trinidad and Tobago,1965,4.43,64.6,893922,58.0,9699,America
Trinidad and Tobago,1966,4.20,64.7,907340,56.6,10002,America
Trinidad and Tobago,1967,3.99,64.8,922942,55.2,10152,America
Trinidad and Tobago,1968,3.80,64.9,939413,53.9,10669,America
Trinidad and Tobago,1969,3.66,65.0,954771,52.8,10988,America
Trinidad and Tobago,1970,3.55,65.1,967658,51.6,11495,America
Trinidad and Tobago,1971,3.48,65.2,977679,50.6,11558,America
Trinidad and Tobago,1972,3.43,65.4,985548,49.5,12081,America
Trinidad and Tobago,1973,3.39,65.6,992348,48.3,12187,America
Trinidad and Tobago,1974,3.35,65.8,999650,47.2,12729,America
Trinidad and Tobago,1975,3.31,66.1,1008617,46.0,12847,America
Trinidad and Tobago,1976,3.29,66.3,1019403,44.7,13904,America
Trinidad and Tobago,1977,3.27,66.5,1031694,43.4,14568,America
Trinidad and Tobago,1978,3.27,66.7,1045600,42.0,16047,America
Trinidad and Tobago,1979,3.28,66.9,1061140,40.7,16549,America
Trinidad and Tobago,1980,3.28,67.0,1078200,39.5,17624,America
Trinidad and Tobago,1981,3.28,67.1,1097067,38.3,18248,America
Trinidad and Tobago,1982,3.26,67.2,1117461,37.0,16989,America
Trinidad and Tobago,1983,3.22,67.3,1138006,35.9,15457,America
Trinidad and Tobago,1984,3.15,67.4,1156858,34.9,16175,America
Trinidad and Tobago,1985,3.06,67.5,1172735,34.0,15331,America
Trinidad and Tobago,1986,2.95,67.6,1185012,33.1,14682,America
Trinidad and Tobago,1987,2.83,67.7,1194138,32.3,13902,America
Trinidad and Tobago,1988,2.70,67.8,1201224,31.6,13310,America
Trinidad and Tobago,1989,2.57,67.9,1207942,31.0,13206,America
Trinidad and Tobago,1990,2.45,68.0,1215494,30.5,13464,America
Trinidad and Tobago,1991,2.34,68.1,1224233,30.0,13735,America
Trinidad and Tobago,1992,2.23,68.2,1233753,29.7,13426,America
Trinidad and Tobago,1993,2.13,68.2,1243590,29.4,13158,America
Trinidad and Tobago,1994,2.04,68.3,1253000,29.2,13562,America
Trinidad and Tobago,1995,1.96,68.3,1261443,29.0,14046,America
Trinidad and Tobago,1996,1.90,68.4,1268851,28.9,14561,America
Trinidad and Tobago,1997,1.84,68.4,1275460,28.8,14928,America
Trinidad and Tobago,1998,1.80,68.5,1281396,28.8,16064,America
Trinidad and Tobago,1999,1.77,68.5,1286871,28.7,16739,America
Trinidad and Tobago,2000,1.75,68.5,1292058,28.7,17721,America
Trinidad and Tobago,2001,1.74,68.6,1296962,28.6,18383,America
Trinidad and Tobago,2002,1.74,68.7,1301576,28.3,19773,America
Trinidad and Tobago,2003,1.75,68.7,1306065,28.0,22519,America
Trinidad and Tobago,2004,1.76,68.8,1310622,27.5,24175,America
Trinidad and Tobago,2005,1.77,69.0,1315386,26.9,25439,America
Trinidad and Tobago,2006,1.78,69.1,1320418,26.3,28790,America
Trinidad and Tobago,2007,1.79,69.2,1325672,25.6,30008,America
Trinidad and Tobago,2008,1.80,69.3,1331040,24.9,30875,America
Trinidad and Tobago,2009,1.80,69.4,1336349,24.3,29383,America
Trinidad and Tobago,2010,1.80,69.6,1341465,23.6,29321,America
Trinidad and Tobago,2011,1.80,69.7,1346350,22.9,28743,America
Trinidad and Tobago,2012,1.80,69.8,1350999,22.2,29086,America
Trinidad and Tobago,2013,1.80,69.9,1355342,21.5,29469,America
Tunisia,1964,7.11,44.9,4541457,244.7,2575,Middle East & North Africa
Tunisia,1965,7.06,45.8,4630000,233.5,2683,Middle East & North Africa
Tunisia,1966,6.98,46.8,4723497,222.3,2690,Middle East & North Africa
Tunisia,1967,6.87,47.8,4821782,211.2,2615,Middle East & North Africa
Tunisia,1968,6.74,48.9,4923201,200.6,2831,Middle East & North Africa
Tunisia,1969,6.59,50.0,5025402,190.3,2876,Middle East & North Africa
Tunisia,1970,6.44,51.1,5127001,180.6,2990,Middle East & North Africa
Tunisia,1971,6.29,52.3,5226965,171.1,3246,Middle East & North Africa
Tunisia,1972,6.16,53.4,5326668,162.1,3746,Middle East & North Africa
Tunisia,1973,6.05,54.6,5430023,153.0,3639,Middle East & North Africa
Tunisia,1974,5.95,55.7,5542400,144.1,3841,Middle East & North Africa
Tunisia,1975,5.87,56.8,5667516,135.1,4011,Middle East & North Africa
Tunisia,1976,5.79,57.9,5806713,126.3,4215,Middle East & North Africa
Tunisia,1977,5.71,58.9,5958456,117.7,4255,Middle East & North Africa
Tunisia,1978,5.61,60.0,6120018,109.6,4434,Middle East & North Africa
Tunisia,1979,5.49,61.0,6287287,102.3,4618,Middle East & North Africa
Tunisia,1980,5.35,62.0,6457092,95.7,4837,Middle East & North Africa
Tunisia,1981,5.19,62.9,6628154,89.9,4980,Middle East & North Africa
Tunisia,1982,5.02,63.8,6800734,84.6,4863,Middle East & North Africa
Tunisia,1983,4.83,64.5,6974955,80.0,4999,Middle East & North Africa
Tunisia,1984,4.65,65.2,7151430,75.6,5048,Middle East & North Africa
Tunisia,1985,4.45,65.8,7330267,71.5,5205,Middle East & North Africa
Tunisia,1986,4.27,66.4,7511099,67.9,5002,Middle East & North Africa
Tunisia,1987,4.08,67.0,7692463,64.7,5214,Middle East & North Africa
Tunisia,1988,3.89,67.6,7872065,61.9,5109,Middle East & North Africa
Tunisia,1989,3.71,68.2,8047027,59.3,5196,Middle East & North Africa
Tunisia,1990,3.54,68.8,8215111,57.0,5502,Middle East & North Africa
Tunisia,1991,3.36,69.4,8375587,54.8,5604,Middle East & North Africa
Tunisia,1992,3.19,70.0,8528401,52.5,5920,Middle East & North Africa
Tunisia,1993,3.01,70.5,8672916,50.1,5991,Middle East & North Africa
Tunisia,1994,2.84,71.0,8808669,47.5,6031,Middle East & North Africa
Tunisia,1995,2.68,71.5,8935523,44.9,6055,Middle East & North Africa
Tunisia,1996,2.52,71.9,9053410,42.1,6393,Middle East & North Africa
Tunisia,1997,2.39,72.3,9162870,39.3,6649,Middle East & North Africa
Tunisia,1998,2.28,72.6,9265266,36.5,6879,Middle East & North Africa
Tunisia,1999,2.18,72.9,9362447,34.0,7201,Middle East & North Africa
Tunisia,2000,2.11,73.2,9456117,31.7,7464,Middle East & North Africa
Tunisia,2001,2.07,73.4,9546453,29.6,7699,Middle East & North Africa
Tunisia,2002,2.04,73.6,9634180,27.8,7752,Middle East & North Africa
Tunisia,2003,2.03,73.8,9722180,26.0,8094,Middle East & North Africa
Tunisia,2004,2.02,74.0,9814009,24.5,8468,Middle East & North Africa
Tunisia,2005,2.03,74.1,9912114,23.0,8707,Middle East & North Africa
Tunisia,2006,2.03,74.3,10017832,21.7,9109,Middle East & North Africa
Tunisia,2007,2.04,74.5,10130368,20.5,9585,Middle East & North Africa
Tunisia,2008,2.04,74.7,10247325,19.4,9938,Middle East & North Africa
Tunisia,2009,2.05,74.9,10365089,18.3,10187,Middle East & North Africa
Tunisia,2010,2.04,75.1,10480934,17.4,10411,Middle East & North Africa
Tunisia,2011,2.04,75.4,10594057,16.5,10235,Middle East & North Africa
Tunisia,2012,2.02,75.6,10704948,15.8,10609,Middle East & North Africa
Tunisia,2013,2.01,75.9,10813680,15.2,10768,Middle East & North Africa
Turkey,1964,6.03,48.3,31109820,221.9,5296,Europe & Central Asia
Turkey,1965,5.95,49.0,31837999,215.4,5309,Europe & Central Asia
Turkey,1966,5.87,49.7,32556294,209.3,5906,Europe & Central Asia
Turkey,1967,5.80,50.4,33267998,203.4,6020,Europe & Central Asia
Turkey,1968,5.72,51.1,33982141,197.8,6295,Europe & Central Asia
Turkey,1969,5.64,51.7,34711167,192.3,6470,Europe & Central Asia
Turkey,1970,5.56,52.3,35464196,186.9,6740,Europe & Central Asia
Turkey,1971,5.48,52.9,36245756,181.5,6765,Europe & Central Asia
Turkey,1972,5.38,53.5,37054168,175.9,7186,Europe & Central Asia
Turkey,1973,5.26,54.1,37884870,170.3,7442,Europe & Central Asia
Turkey,1974,5.14,54.7,38730367,164.5,7991,Europe & Central Asia
Turkey,1975,5.01,55.4,39585821,158.6,8381,Europe & Central Asia
